latitude,longitude,geo_type,place,country,country_code,lang,time,user,text,image_url,url
-9.57135,-35.68994,Approximate (ID 6320645),"Maceió, Brasil",Brasil,BR,pt,1537142301,GMChacon,#eleNUNCA bolsoasno!,http://pbs.twimg.com/profile_images/1040774282266198016/12x9rcIS_normal.jpg,https://www.twitter.com/gmchacon/status/1041476413273124865
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brasil",Brasil,BR,pt,1537142327,nelsoncassiano,Conheci o feminismo qdo conheci minha futura esposa. Hj faz mais de 18 anos de descontração e ainda estou a aprender. #EleNunca #EleNao,http://pbs.twimg.com/profile_images/922930425298866176/yqHQqlS2_normal.jpg,https://www.twitter.com/nelsoncassiano/status/1041476523688112128
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,pt,1537142329,NiltonPT13,"@anterogreco @PatoCorporation Sera derrotado também, ele e o inominável, pois as atitudes truculentas e insensatas… https://t.co/xEo2V04anf",http://pbs.twimg.com/profile_images/897199269710626817/sMoWe0SP_normal.jpg,https://www.twitter.com/niltonpt13/status/1041476531191730178
-19.03722,-43.425,Approximate (ID 3465745),"Conceição do Mato Dentro, Brasil",Brasil,BR,pt,1537142396,cacheandoflores,@Camiilaacss É! Só vamos nos unir e nao deixar ele nem chegar perto de ganhar! #eleNao #eleNunca,http://pbs.twimg.com/profile_images/1036447838841004032/DtY8bBfI_normal.jpg,https://www.twitter.com/cacheandoflores/status/1041476812600213504
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brasil",Brasil,BR,pt,1537142405,nelsoncassiano,Conheci o feminismo qdo conheci minha esposa. Hj faz mais de 18 anos de descontração e ainda estou a aprender. #EleNunca #EleNao,http://pbs.twimg.com/profile_images/922930425298866176/yqHQqlS2_normal.jpg,https://www.twitter.com/nelsoncassiano/status/1041476851229765633
-9.6143,-35.73286,Approximate (ID 8602795),"Ouro Preto, Brasil",Brazil,BR,und,1537142410,geisigomes,#EleNunca #MUCBvive  ✊🏼,http://pbs.twimg.com/profile_images/1017479883453358080/mMulrq6X_normal.jpg,https://www.twitter.com/geisigomes/status/1041476872738144256
-11.0,-53.0,point,"São Félix do Araguaia, Brasil",Brasil,BR,pt,1537142422,mauromanx,#EleNão #EleNunca #EleJamais  #Repost @ceumusic ・・・ não não não em Brazil https://t.co/4kAywmpAsg,http://pbs.twimg.com/profile_images/883383163954896896/r3oDR-Zz_normal.jpg,https://www.twitter.com/mauromanx/status/1041476920754495489
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brasil",Brasil,BR,pt,1537142460,graccimarthins,Que desespero... que deprimente ter que apelar numa cama de UTI!!   #elenunca #MUCBvive #elejamais,http://pbs.twimg.com/profile_images/949797970341396490/cMSgjUCA_normal.jpg,https://www.twitter.com/graccimarthins/status/1041477079831859202
-14.65871,-44.12621,Approximate (ID 6321539),"Manga, Brasil",Brasil,BR,und,1537142489,Luana29709232,@FtimaSi01372561 #EleNunca,http://pbs.twimg.com/profile_images/1040943216261033984/j_3WTw75_normal.jpg,https://www.twitter.com/luana29709232/status/1041477204394299392
-1.8513,-55.88307,Approximate (ID 8548322),"Belo Horizonte, Brazil",Brazil,BR,pt,1537142494,franoliveiraf,Muito orgulho entrar no FB e ver uma chuva de mulheres atualizando a foto pra #EleNão #EleNunca… https://t.co/PQUT4bLON7,http://pbs.twimg.com/profile_images/805491484648701952/lmr3uBfY_normal.jpg,https://www.twitter.com/franoliveiraf/status/1041477224342454274
-19.03722,-43.425,Approximate (ID 3465745),"Conceição do Mato Dentro, Brasil",Brasil,BR,pt,1537142503,Camiilaacss,@cacheandoflores Com certeza! #EleNunca,http://pbs.twimg.com/profile_images/1040034206926168064/x2EriKNF_normal.jpg,https://www.twitter.com/camiilaacss/status/1041477261248086018
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537142563,valeria_jsilva,@emirsader #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041477511358685185
-27.02321,-49.63869,Approximate (ID 7768656),"Niterói, Brasil",Brasil,BR,und,1537142589,opamay_,#Elenao,http://pbs.twimg.com/profile_images/1038887175318843392/ziOKtBX9_normal.jpg,https://www.twitter.com/opamay_/status/1041477621647847424
-9.57135,-35.68994,Approximate (ID 6320645),"Maceió, Brasil",Brasil,BR,pt,1537142626,chiccoze52,"Força Garotas, Voces Podem As Meninas Irão Derrotar o Candidato do PSL ! Vão deixar o  "" #EleNunca  "" com a galinha… https://t.co/kEuVDG04wB",http://pbs.twimg.com/profile_images/733405718984949760/gcTwyBSb_normal.jpg,https://www.twitter.com/chiccoze52/status/1041477777088806913
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brasil",Brasil,BR,es,1537142638,graccimarthins,Por favor 🙏🏻 #MUCBvive #elejamais,http://pbs.twimg.com/profile_images/949797970341396490/cMSgjUCA_normal.jpg,https://www.twitter.com/graccimarthins/status/1041477826829012992
-12.97177,-38.50811,Approximate (ID 6321026),"Salvador, Brasil",Brasil,BR,pt,1537142648,lixcania,"Mulheres, uni-vos! ✊🏻🌻✨ #MulheresContraBolsonaro #elenao #elenunca https://t.co/Xn48zCwUFD",http://pbs.twimg.com/profile_images/1038891251213447168/FSLHAMZq_normal.jpg,https://www.twitter.com/lixcania/status/1041477869057306625
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537142661,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041477922132058112
-8.20403,-39.75625,Approximate (ID 6320558),"Parnamirim, Brasil",Brasil,BR,pt,1537142674,Vanessinhaatb,Pode Jair passando vergonha. #MulheresContraBolsonaro,http://pbs.twimg.com/profile_images/896037796242014208/s_Lwhxbz_normal.jpg,https://www.twitter.com/vanessinhaatb/status/1041477976653803524
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537142709,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041478125761245186
-25.18102,-51.11069,Approximate (ID 6322937),"Prudentópolis, Brasil",Brasil,BR,und,1537142711,DimaPenteado,#elenunca,http://pbs.twimg.com/profile_images/1041384758012522497/T59yzt3R_normal.jpg,https://www.twitter.com/dimapenteado/status/1041478132480569345
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537142746,valeria_jsilva,@MarinaSilva @MucbContra #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041478279528636416
-9.57135,-35.68994,Approximate (ID 6320645),"Maceió, Brasil",Brasil,BR,pt,1537142854,GMChacon,Bolsolixo #eleNUNCA,http://pbs.twimg.com/profile_images/1040774282266198016/12x9rcIS_normal.jpg,https://www.twitter.com/gmchacon/status/1041478732589002752
-5.10252,-42.7407,Approximate (ID 6320025),"Teresina, Brasil",Brasil,BR,und,1537142892,passosionara,#eleNao  #MulheresContraBolsonaro,http://pbs.twimg.com/profile_images/977946564869132288/d-5OPMMW_normal.jpg,https://www.twitter.com/passosionara/status/1041478894912778240
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537142894,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041478901871075328
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537142940,valeria_jsilva,@GuilhermeBoulos @Bob_Fernandes #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041479094670696448
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537142947,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041479122906763264
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537142977,valeria_jsilva,@MidiaNINJA @RodriguezAngel_ @Debora_D_Diniz #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041479251516645378
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537143009,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041479384761294852
-8.01571,-34.95066,point,"Recife, Brasil",Brasil,BR,pt,1537143070,roamaro,Não ao recuo civilizatório! Vote em quem defende a democracia!  #elenao em UFRPE https://t.co/WVgKzR5XPP,http://pbs.twimg.com/profile_images/955034779161939970/S3T1LCg-_normal.jpg,https://www.twitter.com/roamaro/status/1041479640735522816
-12.97177,-38.50811,Approximate (ID 6321026),"Salvador, Brasil",Brasil,BR,und,1537143074,Nayarasa73,#EleNão #EleNunca,http://pbs.twimg.com/profile_images/781400647899938816/17BYYLq0_normal.jpg,https://www.twitter.com/nayarasa73/status/1041479654962544651
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537143074,valeria_jsilva,@diImabr @MucbContra #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041479656992591872
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537143095,eumariliadelima,#bolsonadatemMedodasMULHERES,http://pbs.twimg.com/profile_images/1010318953044946944/fQbMgpG9_normal.jpg,https://www.twitter.com/eumariliadelima/status/1041479744930435072
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brasil",Brasil,BR,pt,1537143101,JecyonePinheiro,"O canalha q quer ser presidente faz live de leito de hospital, duvidando da lisura do processo eleitoral e afirmand… https://t.co/DaD1yBP90E",http://pbs.twimg.com/profile_images/1039935089428377600/nqswAT1I_normal.jpg,https://www.twitter.com/jecyonepinheiro/status/1041479769420976128
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,und,1537143140,valeria_jsilva,@lucianagenro #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041479932289998848
-23.17888889,-45.88694444,point,"São José dos Campos, Brasil",Brasil,BR,pt,1537143170,TorreLuca,#EleNão #EleNunca em São José dos Campos https://t.co/RaLAxhkeX9,http://pbs.twimg.com/profile_images/984849816730685443/eKcDW27g_normal.jpg,https://www.twitter.com/torreluca/status/1041480057427034112
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1537143188,dehfranzin,#elenao #elenunca #boanoite e boa semana pra vcs!,http://pbs.twimg.com/profile_images/1019742350149672960/Vh0xJwzP_normal.jpg,https://www.twitter.com/dehfranzin/status/1041480134157643776
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brasil",Brasil,BR,pt,1537143188,JecyonePinheiro,Se ñ acredita no processo pq diabos se candidatou? Esse demônio está plantando factoides p promover o ódio e tumult… https://t.co/IlwhIGjQOX,http://pbs.twimg.com/profile_images/1039935089428377600/nqswAT1I_normal.jpg,https://www.twitter.com/jecyonepinheiro/status/1041480134279266305
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brasil",Brasil,BR,pt,1537143197,JecyonePinheiro,Quem apoia uma besta anti-democrática dessas é ingênuo ou é igual a ele.  #EleNao #EleNunca,http://pbs.twimg.com/profile_images/1039935089428377600/nqswAT1I_normal.jpg,https://www.twitter.com/jecyonepinheiro/status/1041480172602634240
-7.17088,-34.86536,Approximate (ID 6320340),"João Pessoa, Brasil",Brasil,BR,pt,1537143206,luisandrefq_,@RitaLisauskas Seus seguidores acreditam que a eleição será vencida no primeiro turno. Qualquer resultado diferente… https://t.co/wXpEP1QLh7,http://pbs.twimg.com/profile_images/1039846642231521280/vTDoIqbE_normal.jpg,https://www.twitter.com/luisandrefq_/status/1041480209726361603
-23.58643,-51.08739,Approximate (ID 6322846),"Londrina, Brasil",Brasil,BR,pt,1537143224,valeria_jsilva,@cibeleweb @RodriguezAngel_ Tristeza  #EleNunca,http://pbs.twimg.com/profile_images/841456742546444288/yWDCensg_normal.jpg,https://www.twitter.com/valeria_jsilva/status/1041480286872252416
-19.03722,-43.425,Approximate (ID 3465745),"Conceição do Mato Dentro, Brasil",Brasil,BR,pt,1537143240,cacheandoflores,É triste ver galera mimizando algo tao serio em nossa sociedade.. #EleNão #EleNunca,http://pbs.twimg.com/profile_images/1036447838841004032/DtY8bBfI_normal.jpg,https://www.twitter.com/cacheandoflores/status/1041480353154850816
-1.82102,-65.62048,Approximate (ID 9179588),"Fortaleza, Brasil",Brasil,BR,pt,1537143425,ArrudaBastos,Que dupla! #MulheresContraBolsonaro  #homenscontrabolsonaro #todoscontraobolsonaro https://t.co/Dm2vzd4oPb,http://pbs.twimg.com/profile_images/962282124161187857/eb-ZarrK_normal.jpg,https://www.twitter.com/arrudabastos/status/1041481129042292736
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,pt,1537143460,uigabriela,Pq eu nunca vou na paulista nesses dias? Afff,http://pbs.twimg.com/profile_images/1039500280130359296/cYlNGm0V_normal.jpg,https://www.twitter.com/uigabriela/status/1041481277168340992
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1537143485,g_treviso,"@Estadao Sou palmeirense, mas quero o Felipe Melo fora. E esse é o tipo de eleitor do Bolsonaro agora que eu #elenao",http://pbs.twimg.com/profile_images/923681688538042373/WdgVW0qA_normal.jpg,https://www.twitter.com/g_treviso/status/1041481381044543488
-3.13333,-60.01667,Approximate (ID 11525622),"Manaus, Brazil",Brazil,BR,pt,1537143513,revsonalb,"Ah e #EleNAO #EleNunca ninguém é maior que o amor, ninguém vai nos dizer como amar!",http://pbs.twimg.com/profile_images/1041479547076702208/LunDZXPp_normal.jpg,https://www.twitter.com/revsonalb/status/1041481496828227584
-31.78333,-52.33333,Approximate (ID 11525615),"Pelotas, Brasil",Brasil,BR,und,1537143566,cremosini,#EleNão #EleNunca,http://pbs.twimg.com/profile_images/1036380216644526088/xAc1XD9G_normal.jpg,https://www.twitter.com/cremosini/status/1041481718660820993
-22.7403,-47.3344,point,"Americana, Brasil",Brazil,BR,pt,1537143579,novomomento,"#americanasp #elenao #eleições2018 em Vila Americana, Sao Paulo, Brazil https://t.co/DFsVsje6Gy",http://pbs.twimg.com/profile_images/1008152200428818432/aTBk4A9M_normal.jpg,https://www.twitter.com/novomomento/status/1041481772641525760
-25.80341,-48.80395,Approximate (ID 6322795),"Guaratuba, Brasil",Brasil,BR,und,1537143604,michelegtba,@MarceloTas #eleNunca!,http://pbs.twimg.com/profile_images/391522326/mmi_normal.jpg,https://www.twitter.com/michelegtba/status/1041481880548327424
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,und,1537143667,guter__,#EleNunca https://t.co/JlE5E8MS1v,http://pbs.twimg.com/profile_images/1033199166443462656/TSsVTDlJ_normal.jpg,https://www.twitter.com/guter__/status/1041482144097419270
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,und,1537143681,djAllix,#eleNunca https://t.co/xmYZ7shHKe,http://pbs.twimg.com/profile_images/865265501894840321/8CmblUMN_normal.jpg,https://www.twitter.com/djallix/status/1041482200393375745
-7.92818,-34.88334,Approximate (ID 6324228),"Paulista, Brasil",Brasil,BR,und,1537143711,marthagssantos,#EleNunca #EleNao #eleicao https://t.co/3iRQRkVhw0,http://pbs.twimg.com/profile_images/996745697071427586/GSsvGLdP_normal.jpg,https://www.twitter.com/marthagssantos/status/1041482328546127874
-25.20459,-48.98948,Approximate (ID 7641069),"Bom Retiro, Brasil",Brasil,BR,pt,1537143830,xiumiajh99,"A gente tava jantando aqui em casa aí o meu padrasto (machista em alguns momentos que só ele) lança um: ""estavam pe… https://t.co/MpYZtDUyI4",http://pbs.twimg.com/profile_images/1041164027504807936/MhF2beGe_normal.jpg,https://www.twitter.com/xiumiajh99/status/1041482829027307521
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,und,1537143932,belcassinelli,#EleNão #EleNunca,http://pbs.twimg.com/profile_images/1823607088/image_normal.jpg,https://www.twitter.com/belcassinelli/status/1041483257131483136
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,und,1537143991,gallldino,@Haddad_Fernando  #LulaLivreSP #EleNunca @gleisi https://t.co/SsdEFK1ngx,http://pbs.twimg.com/profile_images/956689710327455744/_XiWbAEf_normal.jpg,https://www.twitter.com/gallldino/status/1041483501508415488
-9.13307,-68.58619,Approximate (ID 10345166),Brasil,Brasil,BR,pt,1537144007,Lemos2019,#MUCBvive  #EleNão  #EleNunca Nao irao nos calar. https://t.co/R9bdMzNB0N,http://pbs.twimg.com/profile_images/993657661689417733/QhuaSwKn_normal.jpg,https://www.twitter.com/lemos2019/status/1041483570873860096
-25.50395,-49.29082,Approximate (ID 6322752),"Curitiba, Brasil",Brasil,BR,pt,1537144028,Leila_Machado,@Antonio81135707 @revistasuper Boas melhoras pra ele ... mas ... #ElaNão #EleNunca #ÁlvaroDiasPresidente19sim,http://pbs.twimg.com/profile_images/1033431893306486784/hfNPwc-S_normal.jpg,https://www.twitter.com/leila_machado/status/1041483658895532033
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1537144035,jonatasteixeira,Acho bem divertido estes protestos no Twitter.. Me lembra o menino do show do restart!  #elenao,http://pbs.twimg.com/profile_images/1016374395097448449/Xni1p__T_normal.jpg,https://www.twitter.com/jonatasteixeira/status/1041483686452051968
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,pt,1537144055,jackellyne85,"que isso não influencia perder os torcedores do @Palmeiras por causa desse bosta, aliás quero que ele vá a merda!!… https://t.co/cyQ8yaq01o",http://pbs.twimg.com/profile_images/1041453429502214144/vmA4dTzU_normal.jpg,https://www.twitter.com/jackellyne85/status/1041483772481302529
-5.78333,-35.2,Approximate (ID 11525641),"Natal, Brasil",Brasil,BR,pt,1537144132,isabellecristi1,Só pra deixar registrado #EleNão! #EleNunca! #EleJamais!,http://pbs.twimg.com/profile_images/898730954260393984/1SSIbz3L_normal.jpg,https://www.twitter.com/isabellecristi1/status/1041484093458993153
-1.34611,-48.38287,Approximate (ID 6319369),"Ananindeua, Brasil",Brasil,BR,und,1537144152,linesam,#EleNão #eleNunca #EleJamé,http://pbs.twimg.com/profile_images/1031531390821695489/XiqaCJ2T_normal.jpg,https://www.twitter.com/linesam/status/1041484177739264001
-1.8513,-55.88307,Approximate (ID 8548322),"Belo Horizonte, Brasil",Brasil,BR,und,1537144162,dynamarks,#eleNunca,http://pbs.twimg.com/profile_images/420985834595049472/L1cj2nUf_normal.jpeg,https://www.twitter.com/dynamarks/status/1041484221225861127
-9.13307,-68.58619,Approximate (ID 10345166),Brasil,Brasil,BR,pt,1537144174,Lemos2019,#MUCBvive  #EleNão  #EleNunca Empoderamento feminino é a liberdade de as mulheres serem quem elas são. https://t.co/UQ8cqOgzQc,http://pbs.twimg.com/profile_images/993657661689417733/QhuaSwKn_normal.jpg,https://www.twitter.com/lemos2019/status/1041484268495679488
-20.06957,-43.89094,Approximate (ID 6321602),"Nova Lima, Brasil",Brazil,BR,en,1537144202,gloriagomide,"Que bacana, Patty",http://pbs.twimg.com/profile_images/784848176478089216/plFltGA5_normal.jpg,https://www.twitter.com/gloriagomide/status/1041484386175205377
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1537144238,garotaoleo,"""Fraudar as urnas"" ele diz....agora eles devem estar realmente aterrorizados! Estamos no caminho certo!! Não é prec… https://t.co/SimrcC9Iou",http://pbs.twimg.com/profile_images/1039732712259694592/erfoh9zP_normal.jpg,https://www.twitter.com/garotaoleo/status/1041484537451229188
-22.8897,-43.119,point,"Niterói, Brasil",Brasil,BR,pt,1537144255,Herdley,"#EleNão #EleJamais #EleNunca em Niterói, Rio de Janeiro, Brazil https://t.co/pN1BDuFjjJ",http://pbs.twimg.com/profile_images/853035052355211268/f-HCMDW1_normal.jpg,https://www.twitter.com/herdley/status/1041484607814868992
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brasil",Brasil,BR,pt,1537144256,jhJoaoHelder,É por essas e outras que as mulheres precisa se unir mesmo!  O cara defendeu naturalmente estupro sem merecimento.😮… https://t.co/oKnQZNGrd8,http://pbs.twimg.com/profile_images/961976257603866625/Tpiu2fwF_normal.jpg,https://www.twitter.com/jhjoaohelder/status/1041484612583735296
-23.95753,-46.22783,Approximate (ID 6322267),"Guarujá, Brasil",Brasil,BR,pt,1537144259,GGGabrieo,Vocês ja perceberam que o povo do bolsonaro conseguiu superar os defensores do Lula em chatice? Falam que são fanát… https://t.co/BiNLD90Far,http://pbs.twimg.com/profile_images/759222335710912512/v7Apq5yn_normal.jpg,https://www.twitter.com/gggabrieo/status/1041484625443528704
-27.01064,-49.2215,Approximate (ID 6323147),"Indaial, Brasil",Brasil,BR,und,1537144276,RosiRosibind,#eleNÃO #EleNunca #MulheresContraOBolsonaro https://t.co/Flyt2ivXb4,http://pbs.twimg.com/profile_images/897102758310031364/hHkxjmkS_normal.jpg,https://www.twitter.com/rosirosibind/status/1041484699946942464
-3.69334,-62.14489,Approximate (ID 8508141),"São Paulo, Brasil",Brasil,BR,pt,1537144279,mottacl,"@francineramos #EleNunca - o cara é misógino, racista, fascista, não entende de economia e admira torturadores. Só… https://t.co/zaZdhXNokf",http://pbs.twimg.com/profile_images/378800000620043162/490d4cf40d512533fd0aa92fc2c891f5_normal.jpeg,https://www.twitter.com/mottacl/status/1041484710285922309
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brasil",Brasil,BR,pt,1537144410,gabibarbozag,"Tem bolsominhos tentando me ofender aqui no tuíder. Puta não é xingamento pra mim, querydus! Rakearam nosso grupo d… https://t.co/VRZQUvQZDE",http://pbs.twimg.com/profile_images/1034831642307829761/RK1bE1R7_normal.jpg,https://www.twitter.com/gabibarbozag/status/1041485260754743297
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brazil",Brazil,BR,pt,1537144490,luizaliga,Bem feito. #elenunca,http://pbs.twimg.com/profile_images/869876279507660803/t9cyH9Kz_normal.jpg,https://www.twitter.com/luizaliga/status/1041485593971183617
-1.34299,-48.46526,Approximate (ID 8602018),"Olinda, Brasil",Brasil,BR,pt,1537144501,monicasiqueira_,Ainda bem que Noblat tem o céu como limite pra se distanciar do Coiso. #EleNunca,http://pbs.twimg.com/profile_images/494862822803664896/7xdRpNNo_normal.jpeg,https://www.twitter.com/monicasiqueira_/status/1041485643153649664
-27.02321,-49.63869,Approximate (ID 7768656),"Niterói, Brasil",Brasil,BR,und,1537144572,opamay_,#EleNao #EleNunca,http://pbs.twimg.com/profile_images/1038887175318843392/ziOKtBX9_normal.jpg,https://www.twitter.com/opamay_/status/1041485940173271040
-23.52632,-46.7884,Approximate (ID 6322426),"Osasco, Brasil",Brasil,BR,und,1537144590,fernandofrs82,#EleNão #EleNunca,http://pbs.twimg.com/profile_images/1015041530539765760/RsVVS-2a_normal.jpg,https://www.twitter.com/fernandofrs82/status/1041486015905640448
-23.67036,-46.94717,Approximate (ID 6322204),"Cotia, Brasil",Brazil,BR,und,1537144598,iarachao,#Elejamais,http://pbs.twimg.com/profile_images/772079255824064516/DYo5Qnd9_normal.jpg,https://www.twitter.com/iarachao/status/1041486047870242816
-7.17088,-34.86536,Approximate (ID 6320340),"João Pessoa, Brasil",Brasil,BR,pt,1537144655,luisandrefq_,#EleNunca recebendo a visita de duas #AlmasSebosas https://t.co/R1ZiuDzzKi,http://pbs.twimg.com/profile_images/1039846642231521280/vTDoIqbE_normal.jpg,https://www.twitter.com/luisandrefq_/status/1041486288556318720
-28.35325,-53.87429,Approximate (ID 6324122),"Ijuí, Brasil",Brasil,BR,pt,1537144667,MeottiMayara,@alone_vic Nunca senti tanto orgulho de ti #EleNao,http://pbs.twimg.com/profile_images/1035259615087394816/337vM--p_normal.jpg,https://www.twitter.com/meottimayara/status/1041486336614703104
-8.04384,-34.87702,Approximate (ID 8603443),"Santo Amaro, Brasil",Brasil,BR,und,1537144675,VandaFerraro,#EleNao,http://pbs.twimg.com/profile_images/920103746260099073/e32MEhtX_normal.jpg,https://www.twitter.com/vandaferraro/status/1041486369498062849
-19.9191,-43.9387,point,"Belo Horizonte, Brazil",Brazil,BR,pt,1537144699,albinopapa,"É uma questão de índole! #elenao em Belo Horizonte, Brazil https://t.co/Z0P10PSmeD",http://pbs.twimg.com/profile_images/1219607159/image_normal.jpg,https://www.twitter.com/albinopapa/status/1041486471868362753
-1.34299,-48.46526,Approximate (ID 8602018),"Olinda, Brasil",Brasil,BR,pt,1537144703,monicasiqueira_,"Primeiro turno fortalecer o projeto que cada um acredita. Sem essa de voto útil agora,o PT cresceu assim desafiando… https://t.co/2bWS99ncEV",http://pbs.twimg.com/profile_images/494862822803664896/7xdRpNNo_normal.jpeg,https://www.twitter.com/monicasiqueira_/status/1041486490935746560
-1.82102,-65.62048,Approximate (ID 9179588),"Fortaleza, Brasil",Brasil,BR,pt,1537144717,EmersonAnomia,"Em sequência, o @showdavida mostrou um jovem negro pobre quilombola que se formou em Medicina e depois neonazistas… https://t.co/opqFO6lxug",http://pbs.twimg.com/profile_images/1039601310968889345/iqeLs-Un_normal.jpg,https://www.twitter.com/emersonanomia/status/1041486548452220928
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brasil",Brasil,BR,pt,1537144760,mimaIand,Boa noite seguimores #EleNão #EleNunca,http://pbs.twimg.com/profile_images/1038907281331707904/ta4IfixW_normal.jpg,https://www.twitter.com/mimaiand/status/1041486726970187777
-25.50395,-49.29082,Approximate (ID 6322752),"Curitiba, Brasil",Brasil,BR,pt,1537144761,lupierri,Então vamos voltar ao #EleNunca?,http://pbs.twimg.com/profile_images/2825088546/5e06e815b8f900e9562d9f24b51d2669_normal.jpeg,https://www.twitter.com/lupierri/status/1041486731571286017
-22.18719,-43.26207,Approximate (ID 6322044),"Paraíba do Sul, Brasil",Brasil,BR,pt,1537144768,opeedrok,Meu voto tem valor  #EleNunca,http://pbs.twimg.com/profile_images/1039362094053904384/h6uPB28p_normal.jpg,https://www.twitter.com/opeedrok/status/1041486759878713344
-26.17021,-52.66343,Approximate (ID 6322910),"Pato Branco, Brasil",Brazil,BR,und,1537144777,joaoo,#EleNão #EleNunca #EleJamais #NewProfilePic https://t.co/l0lxGXlbke,http://pbs.twimg.com/profile_images/1041486665079050240/Vpc5Dfb0_normal.jpg,https://www.twitter.com/joaoo/status/1041486798587813888
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brasil",Brasil,BR,pt,1537144823,mimaIand,Gostaria de compartilhar a pequena vitória desse domingo que foi pedalar 16km #EleNão #EleNunca,http://pbs.twimg.com/profile_images/1038907281331707904/ta4IfixW_normal.jpg,https://www.twitter.com/mimaiand/status/1041486992259928065
